source_id;p2p_scatter_over_mad;small_kurtosis;freq3_harmonics_rel_phase_2;p2p_scatter_2praw;freq_signif_ratio_31;beyond1std;freq1_harmonics_rel_phase_0;freq1_harmonics_rel_phase_1;freq1_harmonics_rel_phase_2;max_slope;freq1_harmonics_amplitude_2;freq1_harmonics_amplitude_3;freq1_harmonics_amplitude_0;freq1_harmonics_amplitude_1;qso_log_chi2nuNULL_chi2nu;freq2_harmonics_freq_0;freq3_harmonics_amplitude_1;percent_difference_flux_percentile;qso_log_chi2_qsonu;flux_percentile_ratio_mid20;freq1_harmonics_rel_phase_3;flux_percentile_ratio_mid80;freq3_harmonics_freq_0;skew;median_buffer_range_percentage;freq_amplitude_ratio_21;fold2P_slope_90percentile;freq_varrat;median_absolute_deviation;flux_percentile_ratio_mid35;freq2_harmonics_amplitude_1;freq2_harmonics_amplitude_0;freq2_harmonics_rel_phase_0;freq2_harmonics_amplitude_2;freq2_harmonics_rel_phase_3;freq2_harmonics_rel_phase_2;freq2_harmonics_rel_phase_1;freq_frequency_ratio_31;freq3_harmonics_amplitude_2;freq_signif_ratio_21;freq2_harmonics_amplitude_3;freq3_harmonics_amplitude_3;freq1_harmonics_freq_0;flux_percentile_ratio_mid65;freq_signif;freq_y_offset;freq_frequency_ratio_21;linear_trend;std;scatter_res_raw;fold2P_slope_10percentile;flux_percentile_ratio_mid50;percent_amplitude;freq3_harmonics_rel_phase_3;freq3_harmonics_rel_phase_0;freq3_harmonics_rel_phase_1;freq3_harmonics_amplitude_0;medperc90_2p_p;amplitude;p2p_scatter_pfold_over_mad;p2p_ssqr_diff_over_var;freq_amplitude_ratio_31;stetson_j;stetson_k;classification
2;1.08947368421;-1.15354661747;-1.23058600437;0.101021309018;0.551469541312;0.0;0.0;1.92856414847;-2.07304506078;16.0;0.0203400410174;0.00886466376319;0.164177088821;0.040614607861;-0.0207478621332;1.97144438618;0.00267150507867;0.377138067678;3.564765337;0.24051678546;0.573495189594;0.870133910375;7.70041286224;-0.47196523926;0.204301075269;0.168526944142;1.59901711827;3.40431616562e-06;0.095;0.391788187636;0.00422435672719;0.027668263077;0.0;0.00103730117074;1.95138716222;-2.8370116711;1.69724588332;4.84953494401;0.000803095984794;0.725675300217;0.000301355074277;0.000212113934715;1.58786624927;0.690267168897;7.4161540843;0.0100107159016;1.24156829146;1.94605853388e-08;0.127004104454;0.117579344845;-1.87700800622;0.535058005367;0.32556186072;1.13378802434;0.0;-2.9001486847;0.0146384224867;1.3003208425;0.227;0.252631578947;1.92275497553;0.0891623952638;0.248643174891;1.07256312601;classical
3;2.65178571429;0.0516494686732;0.828869301668;0.207361380845;1.13068410494;0.0;0.0;1.54461192581;1.72446574895;1.0;0.00223089380238;0.000322483819273;0.161347129976;0.0116964341458;-0.293116227892;9.41284032385;3.71459925007e-06;0.222570348245;2.55070156723;0.0687590220598;-2.80769484938;0.890637824553;8.61593822867;0.86585307278;0.428571428571;0.037256225509;1.93265621349;2.76304004013e-08;0.056;0.146109531126;0.000567821272088;0.0060111850596;0.0;5.51700174426e-05;-1.50629744536;0.709914601451;-1.67399660879;15.7699184854;9.91061578581e-07;1.13485885748;4.99949472988e-05;6.88440996665e-07;0.546352743462;0.713310429598;1.35006766145;0.0772239866776;17.2285038128;-3.34326750237e-07;0.0968451319987;0.000155440649555;-0.251317855682;0.429709980362;0.187169483836;2.70496912918;0.0;-0.978725945219;0.000145556128011;8.94589265898;0.144;1.27678571429;3.25742614473;0.000902130258114;-0.187330431835;0.958800300001;classical
4;1.0;-1.0158472826;-1.86960322361;0.0445822926918;0.570169704583;0.0;0.0;-1.55660850097;2.6387574556;11.0;0.0226575143808;0.000555298652767;0.213097872821;0.027942833531;-0.0697411648654;7.61051729818;0.000802090099422;0.418166846005;4.12943557111;0.211181907366;0.951078124154;0.888201950216;2.82991319819;0.252575493548;0.216216216216;0.0402176393038;0.149804342623;7.39900980734e-07;0.136;0.37841977121;0.000862773299171;0.00857029338553;0.0;0.000125512083596;1.51367778785;-0.584431654695;-1.39631791079;26.4749197981;4.00240945289e-05;0.575448690406;7.41855042309e-05;3.17930914684e-05;0.106890340737;0.752028802026;6.72350105524;0.00436822350393;71.1992986994;-2.4405725573e-06;0.151540718889;0.0457280147603;-0.172684709708;0.538677869195;0.247684516813;2.6306183534;0.0;-0.450168494156;0.00803467768001;0.905169704897;0.257;0.139705882353;1.75236498342;0.0377041665111;0.59337563031;1.07025395685;classical
5;1.04330708661;-1.2152159282;-0.501252975471;0.110608040835;0.728732530677;0.0;0.0;2.57553757881;-1.25121546581;36.0;0.0105756922272;0.00193308403776;0.224885706977;0.0416501745472;0.0532627463053;7.70224102788;9.54247350851e-05;0.40503364785;3.95326364713;0.23176502531;-2.92633262158;0.939049557433;5.62780601666;-0.0241622725749;0.153846153846;0.0349668421771;0.881535408804;2.71515959392e-07;0.127;0.376299839134;0.000722168509916;0.00786354302376;0.0;9.22288398923e-05;1.57632450428;-2.23269103303;-0.878331261903;7.61382179425;0.000104498474189;0.734032059389;2.1304807572e-05;5.68162025793e-05;0.739156519385;0.756639597155;4.68174772613;0.0290491828543;10.4203112952;3.48130526115e-06;0.148691416731;0.0275483889437;-1.22563487497;0.558041895978;0.232537098203;0.733722359487;0.0;-1.97749407304;0.00558846473805;0.831189222151;0.2445;0.157480314961;2.1793549428;0.0248502442115;0.575796346079;1.09643769599;classical
6;0.989189189189;-1.22008851833;-0.190356934412;0.0298064670277;0.549873160892;0.0;0.0;2.7328342401;-0.599169997414;12.0;0.0515002832235;0.0184036820861;0.243684185951;0.105733444618;0.0614144562467;0.226813380486;0.00095509121356;0.539470562249;4.50700365894;0.224330501409;2.28457027286;0.882810940359;6.82485648594;-0.0758181666586;0.210526315789;0.0545846328524;0.334168307155;1.03636373449e-06;0.185;0.388332530595;0.0024204242328;0.013301411822;0.0;0.00149256948986;2.87326389794;2.55931555133;0.427888810588;30.1145373933;5.1264907939e-05;0.708760071629;9.17972738422e-05;5.28885593469e-05;0.226629962693;0.739001183935;6.82531226728;0.0357982039595;1.0008093272;-3.61934646131e-06;0.189691619456;0.0368942895365;-0.905581922177;0.5132846806;0.329229588316;1.79631508428;0.0;2.10878151874;0.00731932729332;0.931764661146;0.318;0.108108108108;2.17740696707;0.0300361193516;1.06587097608;1.09185524759;classical
7;1.26041666667;-1.06391075477;-2.72180727965;0.0455569244377;0.561652891719;0.0;0.0;2.64435039773;-0.867655958933;2.0;0.0798751998302;0.0370621456593;0.310841233341;0.141144433358;-0.0287735816532;7.73002257619;0.00035836094403;0.817987497141;5.10720151835;0.197771413372;1.77372359881;0.914856702684;4.75208936893;-0.527646349097;0.178571428571;0.022413439889;0.62937416471;4.3828728503e-07;0.192;0.333572213056;0.00050236477758;0.0069670212985;0.0;0.000144521926995;-0.648212085034;1.68377935236;-2.30234792575;14.4745448657;0.000140654115144;0.56918634772;4.97773329356e-05;5.34665932813e-05;0.328306652336;0.603347873326;7.22945240664;0.000966959248078;23.5451292905;1.46173871511e-06;0.249946809534;0.0226022521086;-1.08972060898;0.442688229118;0.661881296024;2.34302220987;0.0;0.466262958324;0.00599379902879;1.80006814638;0.4115;0.09375;1.83148769229;0.0192825094804;1.61587630208;1.02712718801;classical
8;0.909090909091;-1.44157509946;-2.35709987317;0.144397068671;0.706888590843;0.0;0.0;2.50232638385;-1.1497814684;30.0;0.0391615387901;0.0168085563061;0.227011665758;0.0946997564734;0.224292769259;5.48301809934;0.000798167551801;0.541733944828;4.24692225567;0.279455829348;1.4971140967;0.948146175396;1.95599254226;-0.533142520991;0.228571428571;0.0445515742578;0.494148782025;5.53808953402e-07;0.11;0.370966317986;0.00049115468934;0.0101137270844;0.0;6.25476001418e-05;0.130219490915;-0.413497609377;2.42637088128;5.14548076589;2.5632126862e-05;0.681102166417;4.65467614428e-05;5.31665582757e-05;0.380137956248;0.80755962382;4.3809537025;0.0158422307398;14.4237585572;-1.39411420846e-06;0.185959433803;0.0310961954411;-1.21874156395;0.565542830406;0.452111617588;-0.556338670805;0.0;1.80932112055;0.00743783324545;1.17279508421;0.2765;0.222727272727;1.59918132366;0.0327641014422;0.965833821203;1.03800443007;classical
9;1.37662337662;-1.58877444599;-1.69119618946;0.0518069976826;0.592081061094;0.0;0.0;2.6224096834;-0.912274399773;15.0;0.0551539552167;0.0215845178732;0.262700064951;0.111574596643;0.0146095088138;9.732808233;0.00136076280527;0.699132488498;4.90571000973;0.242319222994;1.68897991051;0.926963783617;3.86398152714;-0.489662535693;0.207792207792;0.029878896222;0.528374824828;6.68908345852e-07;0.154;0.429847104748;0.000179100881855;0.0078491879782;0.0;0.000111509618569;0.308107109539;1.44268895526;-1.49062435565;11.9737778363;9.20716285714e-05;0.535798500567;1.0864142396e-05;6.86695970007e-05;0.322703626203;0.837368620302;6.88819201038;0.00568762580132;30.1602072078;-1.22186434261e-06;0.232529450508;0.0391336947967;-0.977394356482;0.636407182987;0.577611269699;0.153877175505;0.0;-1.33840828934;0.00869280121933;1.04507590784;0.3395;0.12987012987;1.81443755551;0.0330902134377;1.44430663012;1.00011938415;classical
10;1.2578125;-1.38736791942;-1.49779709219;0.0334322016519;0.56900546719;0.0;0.0;2.93170477471;1.27592073972;71.0;0.00162182577374;0.00184399192973;0.19129205662;0.0164665932973;-0.103382626146;2.07513360946;0.00323284655996;0.353405557095;4.39716753483;0.379388826603;-1.5603206584;0.929796379139;7.21438832784;0.243749084482;0.134146341463;0.0521276947386;0.414254746291;7.16016607451e-07;0.128;0.517433357353;0.0016203190203;0.00997161393343;0.0;0.000215023239653;-0.325277745428;-2.06220363874;1.27535633807;17.9192422609;0.000659291675739;0.612765532841;9.40591733585e-05;5.59954077108e-05;0.402605658364;0.812676227784;7.11402118248;0.0297131734545;5.15425843216;-7.83335849225e-07;0.137859339551;0.0485216640597;-0.561902948033;0.659717663563;0.194250582909;-2.70862456992;0.0;-0.818429396732;0.00759396998532;0.993296799023;0.21;0.1171875;2.0431454455;0.0396983027915;0.533946572297;1.13042253111;classical
11;1.19047619048;-1.0221654645;0.910166077908;0.220448430493;0.755072005351;0.0;0.0;1.70706012916;-0.485620280572;4.0;0.000125829363329;9.63766724605e-05;0.0401933102648;0.00207616667777;-0.0633595326082;1.82611065542;0.00015407672694;0.0754996388193;0.65733208606;0.131567622837;0.802426974461;0.901892785915;3.03497540766;0.347812108447;0.342105263158;0.164990178882;0.293763919494;2.61706888336e-07;0.021;0.255290456179;0.00304630902257;0.00663150145045;0.0;0.00074657249147;-0.2283010665;0.488631939972;2.77818562645;1.97026794394;0.000144844574804;0.724814783607;0.000316344897037;3.06511721709e-05;1.54038714227;0.710545954087;4.40912935213;0.00659707280172;1.18548811874;-2.51348115863e-06;0.0277642055178;0.0930639207831;-0.458840940482;0.576620130446;0.0537628386342;0.954181610572;0.0;-0.144919189657;0.00477468238717;1.03529082249;0.0505;0.476190476191;1.95466639544;0.118792962205;-0.958658644812;1.06014707301;classical
12;1.31958762887;-1.55169992222;0.475792142717;0.0259290288817;0.520109791751;0.0;0.0;2.00246552059;3.02734327507;10.0;0.00165368563414;0.000729946954364;0.125311880678;0.0144191223387;-0.224150786319;3.67121032633;0.000383828886206;0.248557963926;3.44751657238;0.32477214377;0.176591101409;0.92614216096;5.49822245399;-0.0358749454065;0.111111111111;0.0671483584933;0.229995219862;6.57616247633e-07;0.097;0.586905591063;0.00220382736828;0.00841448708723;0.0;0.000348311707126;-1.89640511695;0.0737230438163;-0.207327102315;23.0986470954;0.000128431979059;0.534339870681;0.00022786235391;2.95252525001e-05;0.238032228956;0.829755820021;7.46470132523;0.0159614869693;15.423164932;1.63982760332e-06;0.096360526727;0.0491543126893;-0.235749834838;0.716709109898;0.152922195257;0.682214690475;0.0;2.28709314602;0.00654871819367;1.0299614264;0.147;0.134020618557;2.57816392907;0.0522593560822;-0.0536139739368;1.13796514429;classical
13;1.26201923077;-1.07660838162;2.17691258937;0.0286321428176;0.500783676412;0.0;0.0;2.84271198191;-0.537178305943;5.0;0.0625089735145;0.0291873265181;0.326918359948;0.141961008141;0.138415199722;8.22286042962;0.000557616854616;0.776782826486;4.97911642826;0.197368503245;2.33473819182;0.897445880637;9.61746802375;-0.391867214296;0.197802197802;0.0220336141146;0.344681649506;3.99689965136e-07;0.208;0.335448166438;0.00176689725691;0.00720319299007;0.0;0.000482859409714;-1.12272329774;-2.55566589869;0.831048695097;49.078340316;5.01583384854e-05;0.581347008608;2.89617679878e-05;1.94623408976e-05;0.195961557824;0.716287924632;7.55406336911;-0.00353171474513;41.9615996164;4.49319353083e-08;0.253148212774;0.0248710770271;-0.915967805419;0.511415074364;0.586353605479;-2.87675893557;0.0;-0.514816903008;0.00488255161154;1.29404724953;0.4125;0.0769230769231;1.98954633208;0.0149350792422;1.69749004093;1.04632608289;classical
14;2.32716049383;-1.19892421329;-3.0786814055;0.171342073805;0.687237338565;0.0;0.0;2.67433559985;-0.860330388358;35.0;0.0677944561984;0.029428605192;0.35795875925;0.149193898803;-0.0216471424542;1.00098539123;0.00368928291143;0.958584443746;5.29644583336;0.121728254223;1.78886451134;0.905191695161;0.644644578556;-0.871215330451;0.236842105263;0.0432597122143;0.701016047404;1.12312357304e-06;0.162;0.232434024446;0.00161805262034;0.0154851929097;0.0;0.000852511827909;-0.653365537229;2.16336220346;1.89139802558;2.00293459747;0.00126519170264;0.64245644614;8.11202181773e-05;0.000247527345076;0.321850039123;0.677685592913;4.60254551125;-0.0315474158135;3.11009870919;-8.98242078652e-06;0.27863508836;0.0420593510607;-1.07616480295;0.33987857454;0.839077368328;-0.340007753365;0.0;-2.97314078098;0.0124467592982;0.952940370393;0.451;0.166666666667;2.46454872595;0.0347714896661;1.63986052065;0.927719195905;classical
15;1.17216981132;-1.20557816309;2.86067528623;0.280384408165;0.665441051835;0.0;0.0;2.87652029689;-0.446270135826;16.0;0.0626814593956;0.0310164589854;0.317522460407;0.142119465077;0.202426544366;2.02467822692;0.00085801104676;0.675629629327;4.89193465933;0.155376355497;2.32224872685;0.965080538673;9.27510520322;0.0140589464478;0.27027027027;0.0129899363671;0.3790137847;8.93236358864e-08;0.212;0.283245215051;0.000353287752133;0.00412459655582;0.0;1.63009001822e-05;2.78114055661;-2.04054348736;-0.0977118518197;43.9992176498;5.80829266115e-05;0.70423322173;2.49732659909e-05;3.58394689907e-05;0.210801593725;0.742662922134;4.54654170025;0.0555385307617;9.60466280707;8.96699560387e-06;0.248327377642;0.0057959216067;-0.388702431316;0.6427506265;0.395725457707;0.444961663346;0.0;0.595049382272;0.00287330652749;3.18307710727;0.3945;0.0801886792453;1.9472133471;0.00904914418908;1.54999209376;1.05841088945;classical
16;0.934579439252;-1.27324099666;-0.675661484306;0.0440175594453;0.513773010723;0.0;0.0;-2.99139653073;-2.9801924121;74.0;0.00100745567543;0.000184836651966;0.0705149776417;0.00291236704845;-0.450064621571;8.59877354815;0.001059293279;0.133234474047;2.74937024128;0.252260792379;-0.44413709406;0.938715521234;8.75806231827;0.156439200005;0.231707317073;0.0644915078623;0.199268510117;2.64512520821e-07;0.0535;0.447855923085;0.000205449439107;0.00454761723499;0.0;0.000134328555068;1.35806716142;-2.05914441679;-0.854665109743;17.1221979237;0.000135603984119;0.520370889535;1.61659822474e-05;6.20904704486e-05;0.511503392106;0.846050618825;7.06729336662;0.00481977231795;16.8107849935;-2.48923621489e-07;0.0532157968008;0.0778604382568;-0.217897416241;0.736141045954;0.0925974403771;-0.150181244721;0.0;2.72971344283;0.00427835615836;0.986408371564;0.0905;0.18691588785;2.3456485155;0.0606730130456;-0.824797630881;1.10192239159;classical
17;0.982394366197;-1.37650611399;0.624413932262;0.0548959283428;0.519905862266;0.0;0.0;2.86510607113;-0.927359476931;78.0;0.0147100310648;0.00119569050326;0.200870872366;0.0372882342352;0.0541711544298;8.82680902929;0.00120432984654;0.377867252236;3.84881316509;0.258885589182;-2.13662024278;0.924793950875;8.18377417861;-0.220229413525;0.21686746988;0.0399157552413;0.847303349646;7.47514426573e-07;0.142;0.387465684788;0.000534641302179;0.00801791257647;0.0;0.00014905387757;1.15701665722;0.985893849458;0.780346715738;10.3674896145;9.06329938212e-05;0.503709288327;2.99293675866e-05;5.34638192063e-05;0.789368929499;0.839885130403;7.15435690272;0.00135932316138;11.1821085166;8.39774909735e-07;0.140488554061;0.0474751352802;-0.985785667433;0.6484273044;0.271744886288;1.86343388157;0.0;2.21712131597;0.00732532471329;0.985339270117;0.228;0.119718309859;1.8412619195;0.0364678294419;0.518972232792;1.08844859945;classical
