source_id;freq3_harmonics_rel_phase_2;p2p_scatter_2praw;freq_signif_ratio_31;beyond1std;freq1_harmonics_rel_phase_0;freq1_harmonics_rel_phase_1;freq1_harmonics_rel_phase_2;max_slope;freq1_harmonics_amplitude_2;freq1_harmonics_amplitude_3;freq1_harmonics_amplitude_0;freq1_harmonics_amplitude_1;qso_log_chi2nuNULL_chi2nu;freq2_harmonics_freq_0;freq3_harmonics_amplitude_1;percent_difference_flux_percentile;qso_log_chi2_qsonu;flux_percentile_ratio_mid20;freq1_harmonics_rel_phase_3;flux_percentile_ratio_mid80;freq3_harmonics_freq_0;skew;median_buffer_range_percentage;freq_amplitude_ratio_21;freq_varrat;median_absolute_deviation;flux_percentile_ratio_mid35;freq2_harmonics_amplitude_1;freq2_harmonics_amplitude_0;freq2_harmonics_rel_phase_0;freq2_harmonics_amplitude_2;freq2_harmonics_rel_phase_3;freq2_harmonics_rel_phase_2;freq2_harmonics_rel_phase_1;freq_frequency_ratio_31;freq3_harmonics_amplitude_2;freq_signif_ratio_21;freq2_harmonics_amplitude_3;freq3_harmonics_amplitude_3;freq1_harmonics_freq_0;flux_percentile_ratio_mid65;freq_y_offset;freq_frequency_ratio_21;linear_trend;std;scatter_res_raw;flux_percentile_ratio_mid50;percent_amplitude;freq3_harmonics_rel_phase_3;freq3_harmonics_rel_phase_0;freq3_harmonics_rel_phase_1;freq3_harmonics_amplitude_0;amplitude;p2p_scatter_pfold_over_mad;p2p_ssqr_diff_over_var;freq_amplitude_ratio_31;stetson_j;stetson_k;classification
31;1.15354729892;0.166087639064;0.556636213732;0.0;0.0;2.530190023;-1.46981970346;93.0;0.0657567723565;0.0352928517561;0.346874134598;0.139838083174;-0.0767616848309;5.32975715151;0.0132022005662;1.12195671079;3.71033906118;0.114504837265;1.09145198352;0.790039269403;5.5656515604;-0.731497543285;0.316831683168;0.230882994572;3.72862182142e-05;0.194;0.285071567153;0.00272037601661;0.0800873389355;0.0;0.00142528575751;-1.22996236797;1.10343611301;-1.31112866644;3.13103641114;0.0038121236645;0.603127673185;0.000345072689536;0.00176600930013;1.7775748441;0.587944643647;0.0664994079218;2.99833065775;8.2832933412e-07;0.314360778952;0.305455431459;0.469160523163;1.21003931735;-0.888295291582;0.0;2.02571556324;0.0703305894891;0.6075;0.55412371134;1.86094036312;0.202755358426;1.94125199847;0.931727271266;rr-ab
32;-2.48384180629;0.147051457989;0.615283527017;0.0;0.0;2.4097204057;-1.74704848931;39.0;0.0512377466075;0.00828893310306;0.322600713165;0.155113154615;-0.111195632944;9.17654780496;0.0104904733183;0.995975092772;4.05119760892;0.0992129646505;-0.225811181809;0.775111562743;4.2212961604;-0.84604753021;0.382978723404;0.195469737084;1.41370122147e-05;0.154;0.154030570815;0.00903358039701;0.0630586765857;0.0;0.00298148547606;-1.9518084647;-2.66739996688;1.44653806257;2.34123453357;0.00234597617769;0.728737493713;0.00152678693039;0.000495061046211;1.80302148284;0.664378316898;0.0702763994782;5.089538806;2.43995661555e-05;0.288182085566;0.164712925276;0.409687460309;1.06062991327;-1.51338714837;0.0;2.0510512439;0.0390917105378;0.541;0.461038961039;2.43963872605;0.121176764162;1.58763351664;0.902468402085;rr-ab
33;2.25226844798;0.375529597487;0.708915088228;0.0;0.0;2.67367575302;-1.1426409628;19.0;0.0035131347691;0.000800860026457;0.16286370809;0.0177681918425;0.257261013842;2.19155645995;0.00048058588581;0.345903086239;2.34434933357;0.231926887909;-2.35509887747;0.810244821842;0.624184432915;0.251928306388;0.294117647059;0.291017432858;6.25763825332e-06;0.105;0.417097420462;0.0126770355175;0.0473961782342;0.0;0.00125269809443;1.11528236962;-2.94970038264;0.250287811632;0.43062938323;0.00127459165967;0.772762564408;0.00125921688538;0.000213413714744;1.4494701412;0.707805533668;0.00857945515884;1.51197075239;-2.59592869791e-05;0.130421491982;0.151534774258;0.624762901147;0.265318914214;-1.99415603417;0.0;1.53126480216;0.0285777522669;0.278;0.533333333333;1.84172990561;0.175470352493;0.316232242179;1.07207399805;rr-ab
34;-0.771195665524;0.454922858198;0.775678130876;0.0;0.0;-2.6338208766;2.54872520638;10.0;0.00456597054963;0.000277569546163;0.0645800929246;0.0158154298316;0.113364074765;4.29202357117;0.00145761363009;0.206131078657;0.655320444539;0.186180996765;1.59270020737;0.88834522535;4.56727167146;0.262872168019;0.328571428571;0.555877341195;8.36657722578e-06;0.067;0.365326667945;0.00735762289061;0.0358986103491;0.0;0.00059470209522;-2.41374393512;-1.05913207435;-1.45489385192;3.26723076432;0.000279551957573;0.810166219644;0.000300658140592;0.000353743342668;1.3979029952;0.759068496207;-0.00655283021282;3.07033004858;2.78712278071e-06;0.0804004530904;0.327646042979;0.558963723932;0.162856325565;0.319957765076;0.0;-1.01356631265;0.028523172782;0.168;0.791044776119;2.38594728585;0.441671287394;-0.436291292759;1.04393301733;rr-ab
35;-2.66141400487;0.475825126353;0.87219945244;0.0;0.0;3.03738055398;-2.4968688188;13.0;0.00181274252317;0.0013446447268;0.0838944358655;0.00927807586132;-0.00636020158888;8.24911044967;0.00634800359005;0.216635316422;1.0134856053;0.210402386673;-2.27004948393;0.804763422948;2.71284468438;-0.357751766924;0.282051282051;0.513109115382;6.90840354981e-06;0.064;0.394905561031;0.00232743842672;0.0430469997725;0.0;0.00115798893012;-3.04357269278;1.8555228049;3.13059647281;0.513885876392;0.00118473224257;0.989674432813;0.000109107447051;0.000752709877373;5.27908006234;0.672679181305;-0.00401453135503;1.56260377798;-3.1054194542e-06;0.0819815328542;0.245498300863;0.514590120605;0.213388850465;1.14417957092;0.0;-0.672478067034;0.0324087595649;0.179;0.8671875;2.01888882794;0.386304040673;-0.461218938384;1.03209812034;rr-ab
36;2.12294947888;0.224891701268;0.747964047023;0.0;0.0;2.56095436742;-1.21965148136;8.0;0.0720342023029;0.0178581905522;0.327477611819;0.195568228888;-0.469153329739;9.49132661386;0.0101480450152;1.02906165347;3.83159428328;0.129804248747;1.08355234733;0.91123085939;9.96998390516;-0.59995292352;0.212121212121;0.144595654204;7.92497444925e-06;0.224;0.332776531113;0.00191056833755;0.0473518395182;0.0;0.00024633340142;-3.10797160335;1.58629570846;0.120466088999;4.06239695625;0.00305108400297;0.722680332413;0.000527833002784;0.000222190589054;2.4542121345;0.526594495106;0.0926694962803;3.86736194498;7.48712866525e-05;0.309159638823;0.0620570861638;0.436300648791;0.953439656398;2.18931117049;0.0;2.45766462348;0.0386495644083;0.5405;0.328125;2.69142582263;0.11802200521;2.15764853173;0.992629527494;rr-ab
37;-2.81075218218;0.40282567069;0.650344172659;0.0;0.0;2.51351058529;-1.56127902455;13.0;0.0391981411382;0.00561556908571;0.277108900598;0.0778550654074;0.089539009722;8.09546435839;0.0048688571041;0.816285528246;2.15428218371;0.107769462866;-0.420595271472;0.600903941691;3.05097170269;-0.523171389014;0.390243902439;0.309007317451;2.26026176421e-05;0.122;0.229770562327;0.00998011744472;0.0856286780154;0.0;0.00122593634444;-2.25404240709;-1.83571517639;1.41208715199;1.74998770332;0.000465287459636;0.778243689423;0.000919661392279;9.11557890958e-05;1.74342465201;0.478580081534;-0.00772858844647;4.64342657369;2.3651959378e-05;0.231708092425;0.315516919367;0.411769021683;0.773372624543;1.24197205992;0.0;1.70899900674;0.0535068379366;0.5425;1.03278688525;2.20880571364;0.193089568113;1.14863145612;0.94267902383;rr-ab
38;-2.28476856938;0.181775171964;0.576431600266;0.0;0.0;2.17979947954;-1.93855481134;13.0;0.0770493577554;0.0225530611228;0.443153321682;0.173129576463;-0.20283876402;3.93651612118;0.0161908778402;1.23715654711;4.06967328156;0.175815425279;0.0654805094609;0.701313461602;9.38951368938;-0.75417105967;0.310810810811;0.176005056299;3.01766266193e-05;0.1925;0.253678572875;0.0197974311568;0.0779972253319;0.0;0.00261323583948;2.69328679047;2.99577327444;-3.05052286564;4.58828817009;0.000886639734629;0.607279028331;0.0014853568088;0.00101187843732;2.04640888743;0.537320048108;0.0199523759117;1.9236214939;-1.74100850003e-05;0.330371915619;0.237977765411;0.379318771765;1.34207069479;1.88547591695;0.0;-2.53470619792;0.0608531532973;0.6835;0.483116883117;2.21856590183;0.137318508787;2.21296854005;0.949163779444;rr-ab
39;-1.98937981391;0.189048716914;0.544148166606;0.0;0.0;2.35945365263;-1.08857340055;2.0;0.0737965085427;0.0312812330994;0.243335443041;0.121297288178;-0.066387088898;7.07974727438;0.00178932994483;0.689429769499;2.80513061631;0.162027197195;1.71233120017;0.885555084798;6.61185904325;-0.309441608842;0.283950617284;0.189463203799;1.24292981929e-05;0.148;0.289641953454;0.0032232655774;0.0461031126364;0.0;0.00246403529994;2.72006605349;0.98216925005;-1.52011431929;3.87226280544;0.000543539720833;0.570296737153;0.000664456291418;0.000159483080334;1.70749233083;0.624885847678;0.0651529148553;4.14628349805;-2.93718795996e-06;0.222277197589;0.23363702088;0.483684196962;0.557399389081;-0.678552372879;0.0;3.12311617563;0.036118874999;0.4365;0.483108108108;2.0440636072;0.148432445959;1.23993876635;1.02319814628;rr-ab
40;2.81114852849;0.140542414157;0.536598324849;0.0;0.0;2.0558148922;-1.35627845835;38.0;0.044915311586;0.00524392368557;0.254897485363;0.0674880063147;0.072948346718;3.36717014059;0.00298167558402;0.580694840404;2.03385902387;0.247430405254;1.09929663704;0.878522000276;3.68801374821;-0.315982056851;0.225;0.182746751652;1.11032727783e-05;0.166;0.414363004516;0.007986524502;0.0465816874545;0.0;0.00132879402543;1.43027024477;-1.18292491;1.76597300293;2.23855046621;0.00154149806804;0.620110277029;0.000140458245147;0.000173912575153;1.64750082872;0.703021018179;0.0376018467678;2.04380482357;-6.13674580015e-07;0.204122965391;0.187052692195;0.525380881114;0.59440996491;0.210416996015;0.0;2.06930318902;0.0311935185603;0.4375;0.457831325301;2.04743298478;0.122376721433;1.17326536363;1.06189447353;rr-ab
61;1.52409804782;0.140987229673;0.453256020211;0.0;0.0;2.3286195628;-0.872293794628;9.0;0.0479426561831;0.0213016220563;0.199641744347;0.0791975225847;-0.0703720931848;7.78611693317;0.000977839143391;0.549900807396;2.43405638811;0.165656720866;2.01907576433;0.806486392478;4.6668615238;-0.397899890865;0.330434782609;0.159570220615;9.27895115067e-06;0.104;0.376409637709;0.00891582806851;0.0318568771894;0.0;0.00122738285603;-1.3644822846;1.68965221208;2.59207126284;3.0277032687;0.00087024231436;0.499242633477;0.000423405467761;4.25144765908e-05;1.54138669137;0.665571832015;0.0148429088852;5.05137158427;4.55106909316e-06;0.173370570039;0.328184681509;0.528041681666;0.461503972006;-0.414721824489;0.0;-2.02095068256;0.0254467102948;0.3215;0.586538461538;2.27386914911;0.127461871154;0.733866522455;1.03031402614;rr-ab
62;2.52007636126;0.25412298491;0.738911615642;0.0;0.0;2.39766064137;-1.00179485507;33.0;0.130500629951;0.0562371879569;0.410995551966;0.210655266502;-0.359974918254;1.50435875605;0.00152804443363;1.19278671216;4.51434127024;0.171969940132;1.78957637669;0.872861720376;3.47841846826;-0.568249409296;0.210526315789;0.111701031002;6.78406214545e-06;0.2505;0.340982352875;0.011972023672;0.0459086268917;0.0;0.00217903618529;-0.08319492805;-0.857601370698;-2.76866553732;1.94571209009;0.000255370855969;0.740098045417;0.000749459220975;7.77716681282e-05;1.78773544451;0.580473829354;0.0908717008716;0.841488465574;3.51535875764e-05;0.349760180006;0.0625467486196;0.459360396735;1.09411245585;-2.18371976934;0.0;0.397252478584;0.0301280771943;0.607;0.251497005988;2.25324917749;0.073305117416;2.52092859855;0.981268961607;rr-ab
63;1.02951922061;0.302183393666;0.72326520284;0.0;0.0;-3.0620647849;0.349757509184;5.0;0.00562572721761;0.00137713309421;0.102509520234;0.0169367677196;-0.0567523154728;8.06388069138;0.000733799122007;0.224382852494;1.45595309327;0.262499731411;-2.97516239734;0.908296764866;9.02665145134;0.016262629589;0.170731707317;0.293179975841;3.17020756899e-06;0.063;0.370727257303;0.00589434119319;0.0300537386655;0.0;0.0015444601704;0.500689947521;2.7295450106;-1.84358875524;7.03790434203;0.000282144289396;0.783667114302;0.000390587847298;9.2794318821e-05;1.28257660415;0.624793824198;0.0067839019985;6.28725073051;8.47035807792e-06;0.0804675436435;0.180607880439;0.516535576086;0.143356744418;0.227567299157;0.0;1.85720792011;0.0185694749023;0.1535;0.539682539683;2.16728101327;0.181148783645;-0.396042303452;1.06124079459;rr-ab
64;-3.02454322985;0.0885684067005;0.640595226402;0.0;0.0;2.63962417258;-0.921566354338;37.0;0.0722010292193;0.0241910066128;0.311247150371;0.11074035719;-0.310435893179;5.55573234881;0.00319024785389;0.865523762581;3.94154291809;0.264832701228;1.95237183895;0.835467814225;3.6834742697;-0.352002382429;0.146341463415;0.145189487474;8.99583868694e-06;0.266;0.493136408826;0.00613092589458;0.0451898142402;0.0;0.000900150826731;2.80400837673;-1.97397974342;-2.34388066216;2.15112408086;0.000257476403136;0.672920876798;0.000276294829319;0.000116041880074;1.71234858206;0.666809390596;0.0733984696741;3.24451014649;-2.19860855703e-05;0.290657018971;0.075275836075;0.589841501416;0.775006713501;-0.433338028131;0.0;1.29299827224;0.0292567020529;0.4765;0.229323308271;2.75986272275;0.0939982969099;2.25593886724;1.06013182516;rr-ab
65;-0.590472331013;0.219955284774;0.816033941737;0.0;0.0;2.47650951481;-1.11194332872;6.0;0.0361158223068;0.0158863558663;0.328130994737;0.118617110332;-0.0447636406947;1.52505143585;0.00303719203845;0.619316820591;3.47455968658;0.236279342504;1.42055872443;0.80349739871;9.27772038652;-0.500009953028;0.184210526316;0.129944032266;5.4982501309e-06;0.1795;0.41842724737;0.00203790856955;0.0426386645676;0.0;0.00143113669565;-0.916392632253;1.97617371488;-0.29389926853;5.8482487476;0.000815992179009;0.764310262283;0.000151128317525;0.000282499874675;1.58641001553;0.677490413891;0.0021166256529;0.961322369951;5.77339543181e-05;0.218032609572;0.0825654414421;0.540108195949;0.771740039943;2.94470913649;0.0;2.1163033148;0.0327795314678;0.448;0.406685236769;1.84792822209;0.0998976993748;1.34341189234;1.05056868411;rr-ab
66;-2.59058104309;0.687756363298;1.04927670138;0.0;0.0;1.89483707273;1.79775928363;3.0;0.000683890458596;0.000832361481574;0.0658909068042;0.00561078445509;0.188875161379;7.08127999105;0.00485920439736;0.233849250113;0.356271532611;0.156756011351;1.75411286665;0.770078633106;2.01591865486;0.354721357986;0.444444444444;0.683971550195;6.38325463081e-06;0.041;0.234868032823;0.00436073387413;0.0450675056706;0.0;0.00111647337821;2.61185499451;-0.351420188377;-1.84283481504;1.19350435084;0.000598609386389;1.01016660021;0.000209212995972;0.000187899892134;1.68907524588;0.412736674585;-0.00160942484868;4.19240055073;-3.18676402255e-05;0.0766602805311;0.350121596543;0.298831534253;0.186045740903;2.49354615416;0.0;0.236126977898;0.0356412886219;0.1825;1.19512195122;2.03746985261;0.540913615407;-0.485556979953;0.949929013226;rr-ab
67;-2.87914186242;0.21078139079;0.817943421989;0.0;0.0;2.474860812;-1.20121510184;20.0;0.0627381831941;0.0193748806744;0.289066171699;0.119487558026;0.0363287924937;0.371068592495;0.00439012639155;0.637992528007;3.66699739019;0.116834627991;1.8476279425;0.933530218722;8.52559819568;-0.0689446013817;0.25;0.150735707918;6.01903458339e-06;0.2535;0.457421649292;0.0195284454077;0.0435725940262;0.0;0.00228857989383;-1.85148117425;0.427921406268;3.12919746664;4.9984627388;0.000396212855181;0.703861151699;0.000458601364974;0.000215372345687;1.70564404322;0.804892689761;0.0512947488632;0.217553359959;-3.54276044629e-05;0.241772275775;0.0466834309769;0.641581580564;0.448771853545;-1.52093195937;0.0;2.40839360749;0.031003965104;0.3845;0.236686390533;1.84110814355;0.107255597989;1.62746720399;1.07507333371;rr-ab
68;-3.13670367979;0.296547818708;0.701614249531;0.0;0.0;2.33489798073;-1.08897447126;3.0;0.0882969135935;0.0164793281279;0.320303550275;0.135945582948;0.0180473376009;9.87900529062;0.000673871894413;0.907390255153;3.37969592555;0.136537778696;1.63764833795;0.815163028656;1.14353669587;-0.487737000132;0.242424242424;0.19757354856;1.11170819291e-05;0.204;0.323691006161;0.0105771537036;0.0632835090443;0.0;0.00243207390242;1.77478762522;-2.75310905518;-0.15962412169;0.776590481844;0.00140169788454;0.802495238032;0.000350282275305;0.000130387521457;1.47250928591;0.650893703618;0.0408178536149;6.70895958696;1.96871992747e-05;0.280333580645;0.117814035987;0.396163054883;0.768479378282;0.873408348693;0.0;2.37364466286;0.0333010485663;0.5005;0.458333333333;1.46479614825;0.103967154088;1.87455213892;1.0112464846;rr-ab
69;0.735664609232;0.996493972329;0.915379519274;0.0;0.0;3.13946963322;1.69093870514;41.0;0.000146040964071;2.82335476394e-05;0.0149046471673;0.000754264050562;0.626330275922;9.84207219434;0.000464803646552;0.0671822395951;-0.0748125928329;0.219588906178;-0.987706695887;0.736322636849;7.93881175677;0.540006577185;0.212765957447;0.773239574713;7.89753303994e-07;0.016;0.3442137308;0.00148354478666;0.0115248630369;0.0;0.000114536882545;0.621849613889;2.82956671401;3.00329753407;33.3695447236;7.66833963612e-05;0.940235532022;9.89312745064e-05;8.19912905263e-05;0.237905905596;0.535232160457;0.00117743051258;41.3696001775;-2.03970669755e-05;0.0224070132266;0.380071432662;0.480737606949;0.0476425138081;0.46593979761;0.0;0.0620842369703;0.00834520375762;0.043;0.875;1.60547016832;0.559906159732;-0.973400180603;1.04404185764;rr-ab
