freq3_harmonics_rel_phase_2L;p2p_scatter_2prawL;freq_signif_ratio_31L;beyond1stdL;freq1_harmonics_rel_phase_0L;freq1_harmonics_rel_phase_1L;freq1_harmonics_rel_phase_2L;max_slopeL;freq1_harmonics_amplitude_2L;freq1_harmonics_amplitude_3L;freq1_harmonics_amplitude_0L;freq1_harmonics_amplitude_1L;qso_log_chi2nuNULL_chi2nuL;freq2_harmonics_freq_0L;freq3_harmonics_amplitude_1L;percent_difference_flux_percentileL;qso_log_chi2_qsonuL;flux_percentile_ratio_mid20L;freq1_harmonics_rel_phase_3L;flux_percentile_ratio_mid80L;freq3_harmonics_freq_0L;skewL;median_buffer_range_percentageL;freq_amplitude_ratio_21L;freq_varratL;median_absolute_deviationL;flux_percentile_ratio_mid35L;freq2_harmonics_amplitude_1L;freq2_harmonics_amplitude_0L;freq2_harmonics_rel_phase_0L;freq2_harmonics_amplitude_2L;freq2_harmonics_rel_phase_3L;freq2_harmonics_rel_phase_2L;freq2_harmonics_rel_phase_1L;freq_frequency_ratio_31L;freq3_harmonics_amplitude_2L;freq_signif_ratio_21L;freq2_harmonics_amplitude_3L;freq3_harmonics_amplitude_3L;freq1_harmonics_freq_0L;flux_percentile_ratio_mid65L;freq_y_offsetL;freq_frequency_ratio_21L;linear_trendL;stdL;scatter_res_rawL;flux_percentile_ratio_mid50L;percent_amplitudeL;freq3_harmonics_rel_phase_3L;freq3_harmonics_rel_phase_0L;freq3_harmonics_rel_phase_1L;freq3_harmonics_amplitude_0L;amplitudeL;p2p_scatter_pfold_over_madL;p2p_ssqr_diff_over_varL;freq_amplitude_ratio_31L;stetson_jL;stetson_kL;freq3_harmonics_rel_phase_2U;p2p_scatter_2prawU;freq_signif_ratio_31U;beyond1stdU;freq1_harmonics_rel_phase_0U;freq1_harmonics_rel_phase_1U;freq1_harmonics_rel_phase_2U;max_slopeU;freq1_harmonics_amplitude_2U;freq1_harmonics_amplitude_3U;freq1_harmonics_amplitude_0U;freq1_harmonics_amplitude_1U;qso_log_chi2nuNULL_chi2nuU;freq2_harmonics_freq_0U;freq3_harmonics_amplitude_1U;percent_difference_flux_percentileU;qso_log_chi2_qsonuU;flux_percentile_ratio_mid20U;freq1_harmonics_rel_phase_3U;flux_percentile_ratio_mid80U;freq3_harmonics_freq_0U;skewU;median_buffer_range_percentageU;freq_amplitude_ratio_21U;freq_varratU;median_absolute_deviationU;flux_percentile_ratio_mid35U;freq2_harmonics_amplitude_1U;freq2_harmonics_amplitude_0U;freq2_harmonics_rel_phase_0U;freq2_harmonics_amplitude_2U;freq2_harmonics_rel_phase_3U;freq2_harmonics_rel_phase_2U;freq2_harmonics_rel_phase_1U;freq_frequency_ratio_31U;freq3_harmonics_amplitude_2U;freq_signif_ratio_21U;freq2_harmonics_amplitude_3U;freq3_harmonics_amplitude_3U;freq1_harmonics_freq_0U;flux_percentile_ratio_mid65U;freq_y_offsetU;freq_frequency_ratio_21U;linear_trendU;stdU;scatter_res_rawU;flux_percentile_ratio_mid50U;percent_amplitudeU;freq3_harmonics_rel_phase_3U;freq3_harmonics_rel_phase_0U;freq3_harmonics_rel_phase_1U;freq3_harmonics_amplitude_0U;amplitudeU;p2p_scatter_pfold_over_madU;p2p_ssqr_diff_over_varU;freq_amplitude_ratio_31U;stetson_jU;stetson_kU;classification;source_id
1.02326334795;0.137324899225;0.627110764438;0.0;0.0;2.22803026898;-1.36418895624;0.0;0.0241908518202;0.0100620591448;0.21241029316;0.0758584776352;-0.129916693937;2.12784335947;0.000684456505659;0.470183619688;2.61453986543;0.158345859379;0.477980104811;0.793871085316;0.777845214523;-0.566189298594;0.237288135593;0.158630080534;6.35944032375e-06;0.1;0.320906030891;0.00267201074053;0.0336946619101;0.0;0.00075169296191;-3.11022527428;-1.13649332532;-2.65588212281;0.468045083439;0.000218859999425;0.592298300032;0.000188941890584;4.27423635376e-05;1.66178764856;0.60096375046;-0.00819152780738;1.28036833856;-6.90121675141e-05;0.159061987559;0.156412966994;0.430556855692;0.429552140037;-2.76802871251;0.0;-2.78837258097;0.0288308289808;0.3515;0.367924528302;1.65145234692;0.135731788474;0.562968633065;1.01906128956;2.36004771741;0.211445116497;0.678536450388;0.0;0.0;2.41890966793;-0.989528071353;32.0;0.0333397248602;0.0159365622584;0.224879584511;0.0836377397634;0.255072590012;5.78205989447;0.00682018152784;0.575764102664;2.90470862762;0.267084818723;1.333424911;0.87112050905;8.26247537102;-0.215002478643;0.372881355932;0.23884856674;1.25224179775e-05;0.159;0.413590367933;0.0102428317148;0.0526506654014;0.0;0.00372224825504;2.11782049193;1.60914945705;2.32080537402;4.97198976802;0.00118386302175;0.673542952953;0.000553865617212;0.000345470949645;1.6619023296;0.688608192861;0.0685850164315;3.47940928413;1.58168607916e-05;0.195704628554;0.226147674171;0.512776225325;0.545966219387;0.805562905521;0.0;2.40087259958;0.0427015719097;0.39;0.59;2.41776834713;0.193714726498;1.05599474851;1.07388959082;rr-ab;1
-2.08753922745;0.143538069799;0.659458558528;0.0;0.0;2.64692475519;-0.924897014492;2.0;0.077428529157;0.0157888145297;0.307908431672;0.124643209012;-0.208111203685;0.931579309749;0.00165262283888;0.778504238913;3.49680625435;0.0944064072628;1.96938790595;0.826147942131;1.14709487259;-0.6919544152;0.216216216216;0.0806244382817;2.0622396893e-06;0.149;0.204238216505;0.000196520215764;0.0256283740357;0.0;0.000326616749468;-2.58671321588;-3.03606911211;-2.87085886637;0.822128337782;0.000531045670008;0.692129664296;0.000123344366702;4.00530586568e-05;1.39523205809;0.599510930626;0.000890209868501;0.667672266027;-1.13177598271e-05;0.256025236726;0.0413815639707;0.364689053351;0.653484012171;-2.92581974134;0.0;-3.02826583435;0.0187182087117;0.4415;0.182648401826;1.70468705962;0.0590248697377;1.58699519395;0.961371792963;1.41415996263;0.236120115116;0.725748716416;0.0;0.0;2.81978572675;-0.555015594901;34.0;0.0975084637316;0.0425682650937;0.32169789209;0.144416074268;-0.00638946961514;8.61627817163;0.00508435009937;0.91856165306;3.63505377747;0.230343776809;2.92793359314;0.96194247252;8.61621719749;-0.387940976766;0.324324324324;0.125194132031;4.84286670278e-06;0.229;0.354759783949;0.00840194391122;0.0402746883763;0.0;0.00252923867063;-0.730330504643;0.712708323247;0.987771953842;6.17532957272;0.00241887681227;0.79487020921;0.000827965300072;0.00140694952943;1.39529291701;0.698729713258;0.0663414221788;6.17544195743;3.93359015691e-05;0.268943532759;0.0806113740041;0.474803263497;0.776642308204;1.9153834022;0.0;2.2155397943;0.0265115822751;0.469;0.345637583893;2.26919252813;0.0824114267671;1.76341807941;1.02544121963;rr-ab;2
-3.1213045975;0.345546572754;0.786400079264;0.0;0.0;-3.09702522254;-3.05969702517;3.0;0.00250016364869;0.00244526748665;0.228248487412;0.0324712182108;-0.369541822536;2.93860578564;0.000169747111704;0.569044350502;2.65300937377;0.0629069244266;-1.17858943804;0.725735501089;2.53476683137;-0.681917688238;0.1;0.147062233949;4.1528946808e-06;0.1125;0.188347947715;0.00217410927028;0.0447549130393;0.0;0.000912034215664;-3.00977759942;-2.78158143913;-2.83103930301;1.45047255687;0.000446153469314;0.843365109485;0.00010070798739;2.55571508445e-05;1.74754552877;0.535038738034;-0.0835715220703;1.68136076231;-0.000173475634073;0.190885855945;0.0305373608624;0.363661282169;0.436150652907;-1.23192113681;0.0;-2.70679279986;0.0203604924672;0.2925;0.375451263538;1.17053498473;0.0892031868339;0.834915370052;0.965034588879;1.94731657987;0.833734794058;0.918599973422;0.0;0.0;3.11364506588;-0.922667986249;17.0;0.0222838162016;0.00916607934122;0.344355626498;0.0560572153492;0.315784261791;9.49383888927;0.00448431330587;0.74336476551;4.07513051887;0.301380618901;1.81037359832;0.929403343084;9.2891279018;-0.330114882367;0.3;0.308216661254;1.30738082823e-05;0.184;0.463154207738;0.00957721951411;0.0971985729306;0.0;0.0036056115799;1.86124629584;2.63929142253;2.76793344763;5.31529444994;0.00119116714296;0.935155199871;0.00065233668398;0.000383893902091;1.74791342276;0.696411727989;0.0220098690045;5.43197632316;0.000221447852141;0.251051369245;0.0855897302168;0.572839596658;0.668015185085;2.65756796396;0.0;3.016272738;0.0576687488589;0.4455;0.783505154639;2.34306238902;0.182867594617;1.51694457232;1.09789679719;rr-ab;3
-1.87659514176;0.254884494957;0.974499630182;0.0;0.0;-2.69869571411;-1.88128950919;1.0;0.00111516376979;3.37858087755e-05;0.249627224741;0.00605329119971;-0.11250279728;0.0837922310221;0.000379596479557;0.566696313418;3.21856557775;0.210566690461;-2.68036656539;0.780468078145;3.99787234655;-0.389301411038;0.2;0.250272642685;9.41219743724e-06;0.143;0.355207751453;0.00486727154568;0.0762650842289;0.0;0.000495792148664;-1.93534800093;-2.65954321266;-2.13540243847;0.477187780914;0.000161225102823;0.963123885898;0.000245206174573;6.2332145316e-05;1.91672979877;0.6154841505;-0.0653245934129;0.0437162458035;-0.000348255198873;0.208736473946;0.0355658725745;0.493973539912;0.356720072739;-1.64162376808;0.0;-2.9475087238;0.0315314439521;0.379;0.531468531469;2.27298086074;0.116135008178;1.36203868385;1.04219556593;2.34273622593;0.960289979523;1.0160733243;0.0;0.0;2.61273842013;2.82264623977;12.0;0.00709886323177;0.00195922084049;0.312696476288;0.0284556342966;0.134916560714;9.37327943739;0.00492337376308;0.64700475778;3.41608203752;0.333771538202;2.93475620578;0.8896400158;9.75289717015;0.298519958033;0.2;0.38966131252;1.70700037738e-05;0.231;0.498933091114;0.0144695966402;0.0995266633323;0.0;0.00206838588736;2.88162970416;2.00357911114;2.2131910097;3.9105004339;0.000873645937972;1.02561821598;0.000754970372795;0.000522421371737;8.37798557812;0.778279286258;0.0627165111666;2.10876482499;0.000348819031009;0.240436122263;0.0699714592249;0.644291672094;0.586353605478;1.38341052451;0.0;1.12683974312;0.0487252490431;0.3965;1.49418604651;2.97132922822;0.174265247042;1.74661925417;1.09826776111;rr-ab;4
-3.00182362422;0.415729414437;0.809893299083;0.0;0.0;2.24493114419;-2.18177111387;2.0;0.00485099814679;0.000484050490418;0.209807813215;0.0350269101994;-0.239581105591;4.66585944914;0.000622922724157;0.50765442134;2.87951602951;0.067604738357;-2.97951106945;0.637178415331;0.666289754437;-1.20038639359;0.210526315789;0.123777387119;1.78003045298e-06;0.072;0.130604085217;0.00111767741065;0.0339031978256;0.0;0.000416404454823;-2.94902571158;-2.5828061441;-1.81356599514;0.412978732329;0.000122987467446;0.912621381093;0.000298478888034;2.83812954747e-05;0.616377793066;0.430714777587;-0.0580579572837;2.89186443572;-7.1412071857e-05;0.164792003544;0.0447014132178;0.325605039586;0.533204199035;-2.13732120813;0.0;-1.96953842861;0.0107437310447;0.2905;0.379807692308;1.66126353572;0.0392243517401;0.437950569923;0.882885751171;2.06030253585;0.645899087619;0.987773246072;0.0;0.0;2.73657311932;1.08561139961;17.0;0.0272569004848;0.00983809144772;0.276635227913;0.0986767651294;0.101917474015;7.91955389573;0.00457457648418;0.620873911356;3.25320315552;0.231680633125;1.08613347522;0.943391428409;9.37112831757;-0.68103168974;0.421052631579;0.338888695911;9.2615476836e-06;0.118;0.303645070666;0.0134505069961;0.0711014962123;0.0;0.00495024696265;2.69537487216;1.05393354662;2.88741468831;15.2035463039;0.000836784760502;0.986710384262;0.000682946090304;0.000406882795932;1.61629051471;0.70033812134;-0.0277259970616;12.8485386476;6.98418043516e-05;0.202335532198;0.0836014863505;0.539573005344;0.584893192461;1.10378440941;0.0;3.03464210557;0.0339411553601;0.3215;0.680555555556;2.33051949643;0.1617725996;1.03591062228;0.964556585129;rr-ab;5
-2.38834005903;0.469963320892;0.911888687855;0.0;0.0;-2.72863880098;-2.3426204715;3.0;0.00326258797476;0.0007419150623;0.346310058544;0.0115590186375;-0.137703631448;3.5063808276;0.00284364703068;0.73462702662;3.32606935565;0.0952992831721;-1.30371629202;0.664519136863;2.44235012452;-0.716909172945;0.111111111111;0.325424009289;2.35536424152e-05;0.1795;0.257143005411;0.00796386376732;0.125102463842;0.0;0.00165341459916;-2.19113594018;-3.133432288;-0.702825746392;0.80203198988;0.000577873343278;0.895985490214;0.000720464199582;0.000207268700829;0.428161974511;0.475167510963;-0.154490571345;0.426035511388;-0.000265605177731;0.269745519076;0.0478303655009;0.416598815162;0.804679146557;-1.76642442064;0.0;1.7702635362;0.0454837709975;0.5015;0.651810584958;1.41304810401;0.116324371159;1.6933160389;0.95080338344;2.56081830873;0.713963366352;1.04057570846;0.0;0.0;2.72421118447;0.999535251685;14.0;0.0140703885343;0.00390988961192;0.414780483609;0.10071015554;0.0552457533477;7.51432102794;0.0100562338101;1.16103490061;3.75650921886;0.308510234177;3.02945403706;0.788084428378;9.32250002206;-0.342282003485;0.333333333333;0.538140478584;5.11111927708e-05;0.26;0.461086451403;0.0311135156591;0.186363460644;0.0;0.0100995405587;1.87102276023;2.92411094056;2.70577312872;21.7733021077;0.00178872245118;1.04525147225;0.00251826434879;0.00110345196366;9.83090766551;0.682215515185;0.0810006633951;16.4393442623;0.000441824478427;0.326341542665;0.0942017894995;0.632369651746;0.979702812179;2.74566374775;0.0;3.09824912027;0.0948273464752;0.584;1.18134715026;2.64136298409;0.248170032357;2.61270266297;1.07853612867;rr-ab;6
-1.67692958756;0.152147637584;0.630318657963;0.0;0.0;2.59812057838;-0.919692967572;2.0;0.0284785113444;0.00746434419388;0.19291697209;0.0642350548049;-0.21839082796;0.190130772566;0.00160618235877;0.47643056128;2.37470506049;0.186701132177;1.6117302429;0.758405811475;0.360844229625;-0.117755602198;0.130434782609;0.136912675203;5.08326246406e-06;0.1225;0.335762517674;0.000928869816019;0.0283268689331;0.0;0.000426369405628;-1.19546587248;-2.42584628712;-2.96019092448;0.231021284064;8.98417401779e-05;0.584589730399;4.5258444663e-05;0.000106072691115;1.56192842072;0.590997045858;-0.00256074048668;0.121726361716;-1.45466772998e-05;0.158615853969;0.0950111356687;0.495284038326;0.278792262936;-2.49884421807;0.0;-1.83274389059;0.0266941818894;0.291;0.360759493671;1.89167554379;0.135325340049;0.684355100775;1.05859660598;2.85175891552;0.230466986262;0.712146240645;0.0;0.0;3.00938923634;-0.274577311409;37.0;0.049460328094;0.0140101328222;0.206897344537;0.0842456407957;-0.00878126028063;9.04508826941;0.00755368005176;0.523411846505;2.76720892808;0.292820964048;3.08801238026;0.836409244654;8.21869809636;0.24302100366;0.217391304348;0.246012247026;7.52786358409e-06;0.158;0.454784276986;0.0134530838714;0.0474599377934;0.0;0.00226706881585;1.48479738245;1.05589534755;-1.50850043391;5.26189163815;0.00188061572134;0.777062492749;0.000583129956348;0.000667009490745;1.56197301488;0.626368641108;0.0348320397497;5.79097489324;8.01543866819e-06;0.178733616247;0.200757235157;0.512226433061;0.34338346966;2.92860898428;0.0;1.91066676849;0.0328649130916;0.3265;0.484848484848;2.43443536939;0.160293875477;1.01354286308;1.0970859914;rr-ab;7
-2.92615620683;0.151544379111;0.627728837555;0.0;0.0;2.29286763738;-1.39190068205;1.0;0.0477162490906;0.0155237961284;0.246190979751;0.109000025988;-0.0157622457752;0.675834476751;0.000418054289735;0.67462610336;2.9130709932;0.0646896548352;1.4399930628;0.887616714779;0.246774922889;-0.89559559856;0.190476190476;0.0969888690153;2.80684803597e-06;0.0855;0.208251002303;0.00207467989869;0.0249760875381;0.0;0.000259282557037;-2.1025683843;-2.93742114205;-2.48213867744;0.148477894213;0.000130742379053;0.672012550699;9.01747538596e-05;6.48899392576e-05;1.66202746479;0.662664242449;-0.00724546919612;0.406628650144;-4.26921610299e-06;0.208948121457;0.047542464691;0.400025664152;0.492107110617;-2.35519961022;0.0;-2.59398238305;0.0167019947931;0.34;0.250652741514;1.55286731292;0.0678416195834;0.800641084245;0.894972330794;1.91492442888;0.240072100406;0.76210215231;0.0;0.0;2.55969633402;-0.669645196525;22.0;0.0778809418459;0.0395380728905;0.278439239585;0.137217874069;0.288370521141;9.19861472587;0.0068859332246;0.734548174273;3.30114072362;0.222638163972;2.31101852036;0.936873088807;9.16239536466;-0.349398216939;0.404761904762;0.153228595897;4.02423144214e-06;0.1915;0.359609238162;0.0116443834578;0.0377361776648;0.0;0.00295002189102;-0.0632483367509;0.153813087272;2.94313743004;5.51274388252;0.00279951141798;0.768653477213;0.000688041143383;0.000518237390788;1.66204343081;0.81784508952;0.082648893319;5.53457444041;5.63042033874e-06;0.239747481478;0.149242247726;0.635653317271;0.636816521428;1.64959826362;0.0;1.25416987478;0.0246611603135;0.3935;0.514619883041;1.94931009403;0.0953481131778;1.55984583949;1.03630699578;rr-ab;8
-1.64986667637;0.138067667293;0.642382272828;0.0;0.0;2.42368000974;-1.93728909905;3.0;0.0298081494941;0.00617396866177;0.251929506396;0.0903174591421;-0.286500951756;3.92956934944;0.00193290613947;0.751167778796;3.3285367121;0.13486388706;-0.908306223857;0.708434369965;0.443580766637;-0.695288834107;0.318181818182;0.197830504366;1.73734227118e-05;0.1535;0.19869177254;0.00281138524419;0.0564083273757;0.0;0.000684204020189;-0.981369327694;-3.02466857095;-0.438620923534;0.167413323652;0.00147303932693;0.688798308204;0.000200411879944;0.00015259723076;1.64685995928;0.482153105679;0.00643699994493;2.23984171356;-1.44792590887e-06;0.218519322292;0.12759396931;0.375519264251;0.699025902671;-3.07206105896;0.0;-2.34916092478;0.0466436885279;0.451;0.452830188679;1.98873484179;0.173813373213;1.0874905654;0.96944592509;3.01424118052;0.36637136779;0.737346796201;0.0;0.0;2.75935392811;-1.07693315239;15.0;0.0593027691975;0.0181875755719;0.296688948529;0.137446083958;-0.161972378689;9.96763909684;0.0221623634471;0.905922197807;3.95893858017;0.163809655055;1.00967550458;0.788701454879;8.45783189995;-0.391845812641;0.386363636364;0.295510665979;2.09534212865e-05;0.1855;0.255675471252;0.0244366801393;0.0744478562147;0.0;0.00335338076968;1.64850029306;3.02978389942;2.12493328788;5.13561687651;0.00565734516505;0.74526466093;0.000393564019867;0.00194020339477;2.64961448085;0.63402397513;0.0631549655916;6.05241967854;2.33457684068e-05;0.271637621506;0.199952781497;0.456068572935;0.862087136663;-0.495744467376;0.0;0.102420750189;0.0684468178516;0.5395;0.697068403909;2.68635502777;0.230702283287;1.61956685882;1.01564998571;rr-ab;9
-2.43636638403;0.331165395318;0.822357724764;0.0;0.0;1.34743243361;-2.87988754073;0.0;0.00429250547993;0.00222648554496;0.318455758666;0.0721078191313;-0.13110349254;0.102978881912;0.00126021407785;0.812676714145;2.98316266945;0.0746244866811;-1.92749588086;0.553582164457;0.449305725608;-0.631504146223;0.2;0.2987261173;2.19937100554e-05;0.1805;0.18436655021;0.00216584225066;0.0988923760665;0.0;0.000967050232447;-1.47508923366;-1.68415101809;0.263754167904;0.151146567453;0.00069804423369;0.862606630832;0.00034510632534;0.000157474350505;2.93128951402;0.473575555392;0.0620086580744;0.0203019353916;-1.16459601593e-05;0.292057956577;0.0872743760928;0.372022556998;0.818863048324;-1.60107221182;0.0;-0.661397180427;0.0451212506395;0.5135;0.639386189258;1.91898690441;0.119653930287;1.76807051983;0.933138576123;2.2608582617;0.447653610345;0.964885611121;0.0;0.0;2.72188056403;0.503458506333;10.0;0.0187070045605;0.00351368547782;0.396460083808;0.0940031853802;0.111219071147;6.33469681114;0.0118828627628;1.01746761977;3.53871180421;0.255625156569;2.98363751789;0.862648093471;9.02845094726;-0.0630555824301;0.35;0.483977978624;2.99968594758e-05;0.2195;0.46893302596;0.0288742076227;0.158626262244;0.0;0.00287796339854;1.68502896631;2.84916846429;2.51792932804;2.29675520434;0.00169451804792;0.979199503257;0.00314428949121;0.000575791255423;5.07236772879;0.749538573851;0.101377265216;2.16106146488;0.000468808674556;0.318348594311;0.137730063907;0.652477723319;0.971514610997;1.7806856149;0.0;3.10538292493;0.0618256871933;0.6235;1.30747922438;2.7374300142;0.171404137431;2.34357582518;1.03786565078;rr-ab;10
