features.source_id;features.p2p_scatter_over_mad;features.small_kurtosis;features.n_points;features.freq3_harmonics_rel_phase_2;features.p2p_scatter_2praw;features.freq_signif_ratio_31;features.beyond1std;features.freq1_harmonics_rel_phase_0;features.freq1_harmonics_rel_phase_1;features.freq1_harmonics_rel_phase_2;features.max_slope;features.freq1_harmonics_amplitude_2;features.freq1_harmonics_amplitude_3;features.freq1_harmonics_amplitude_0;features.freq1_harmonics_amplitude_1;features.qso_log_chi2nuNULL_chi2nu;features.freq2_harmonics_freq_0;features.freq3_harmonics_amplitude_1;features.percent_difference_flux_percentile;features.qso_log_chi2_qsonu;features.flux_percentile_ratio_mid20;features.freq1_harmonics_rel_phase_3;features.flux_percentile_ratio_mid80;features.freq3_harmonics_freq_0;features.min;features.skew;features.median_buffer_range_percentage;features.freq_amplitude_ratio_21;features.fold2P_slope_90percentile;features.freq_varrat;features.median_absolute_deviation;features.flux_percentile_ratio_mid35;features.freq2_harmonics_amplitude_1;features.freq2_harmonics_amplitude_0;features.freq2_harmonics_rel_phase_0;features.freq2_harmonics_amplitude_2;features.freq2_harmonics_rel_phase_3;features.freq2_harmonics_rel_phase_2;features.freq2_harmonics_rel_phase_1;features.freq_frequency_ratio_31;features.freq3_harmonics_amplitude_2;features.freq_signif_ratio_21;features.freq2_harmonics_amplitude_3;features.freq3_harmonics_amplitude_3;features.freq1_harmonics_freq_0;features.flux_percentile_ratio_mid65;features.freq_signif;features.freq_y_offset;features.freq_frequency_ratio_21;features.linear_trend;features.std;features.scatter_res_raw;features.max;features.weighted_average;features.fold2P_slope_10percentile;features.median;features.flux_percentile_ratio_mid50;features.percent_amplitude;features.freq3_harmonics_rel_phase_3;features.freq3_harmonics_rel_phase_0;features.freq3_harmonics_rel_phase_1;features.freq3_harmonics_amplitude_0;features.medperc90_2p_p;features.amplitude;features.p2p_scatter_pfold_over_mad;features.p2p_ssqr_diff_over_var;features.freq_amplitude_ratio_31;features.stetson_j;features.stetson_k;sources.xml_filename;sources.original_source_id;sources.noisification;sources.noise_args;sources.true_period;sources.classification;sources.survey;sources.c1;sources.c2;sources.e1;sources.e2
237;0.884615384615;0.565352061756;78.0;-1.24541869283;1.46294086963;0.968382247147;0.0;0.0;0.761853327482;0.682574689471;28.0;0.000412557998802;0.000469866592922;0.0321151809369;0.00512442954399;1.40686943596;0.042243466964;0.00507568361235;0.140121127727;1.55519259276;0.114245079885;-0.919878267712;0.837971400292;0.0298827326617;15.337;-0.318166314464;0.461538461538;0.869703212989;1.5305532699;5.65844703527e-06;0.026;0.222486605496;0.00336846548236;0.0279306760466;0.0;0.000762168478965;-1.87564306904;0.17990508355;-2.84298969648;0.0307350027388;0.00105907564986;1.01061725509;0.000231296759628;0.000454262843677;0.972270375757;0.497690037133;4.08249760358;-0.00269820227676;0.0434482711984;2.37166108285e-05;0.0462863571404;0.703253472292;15.584;15.4787820513;-3.02734835387;15.4785;0.340308745329;0.139200062187;1.28230558666;0.0;-1.5092252469;0.0215724456757;0.988383791948;0.1235;1.61538461538;1.17370840782;0.671721131451;-0.842582109907;0.952015393265;../data/OGLEIII/populationII-cepheid/OGLE-LMC-T2CEP-108.dat;237;identity;[];None;popII;ogle;None;None;None;None
238;1.23291925466;-1.0568347247;75.0;0.816978182364;0.115095321408;0.550070476049;0.0;0.0;0.390021596027;-0.95016696974;72.0;0.0111889039005;0.00110856505428;0.211966600425;0.0294699069536;-0.228977188327;0.0738717441576;0.0032470641427;0.447508563503;4.29782547345;0.31434954168;-1.63108097438;0.888176167725;0.0757244903597;16.845;0.153208238296;0.173333333333;0.234553592553;0.148472688097;1.12639050328e-05;0.161;0.523311852842;0.00903695105206;0.049717527631;0.0;0.00448905102693;-2.48784847298;-0.0775216464638;-0.945654294515;1.0049042196;0.000268042853855;0.732125616662;0.00127388169396;8.58923623375e-05;0.075354933219;0.735059124881;6.43465442641;0.0268503534909;0.980317293134;-6.90052163794e-06;0.168245738794;0.118113717811;17.428;17.0562464955;-0.143465898922;17.097;0.673370004344;0.262775091896;-1.77747598345;0.0;1.17252627869;0.024357682604;0.940828675857;0.2915;0.344720496894;2.51200927043;0.114912833226;0.925360513994;1.1159020988;../data/OGLEIII/populationII-cepheid/OGLE-LMC-T2CEP-044.dat;238;identity;[];None;popII;ogle;None;None;None;None
239;1.21698113208;-1.22673419265;19.0;-0.210221610987;0.430977956342;0.938597588858;0.0;0.0;-2.83302980928;0.861195571705;6.0;0.00745759861735;0.000784325328865;0.0971293627606;0.00986026525842;-0.134623722419;0.746750949414;0.00188220160191;0.173841688156;2.16921567144;0.302859132037;-2.9683583342;0.941010929787;1.87496943837;17.397;0.232407801735;0.105263157895;0.162610828993;0.0771958749166;5.53141559362e-07;0.053;0.482549005921;0.000770246558971;0.015794286198;0.0;0.000505090925139;0.378690185726;-1.44346581781;-1.27609580838;13.1401113278;0.000233597758451;0.875099682148;3.5417461934e-05;0.000169307427868;0.142690529143;0.809741377661;2.90706113287;0.0117004274568;5.23336029307;-1.73546998772e-05;0.0701050655916;0.038206069428;17.609;17.4865755284;-0.0777141414269;17.481;0.662222869776;0.111208280115;-0.374426923278;0.0;-3.00826122264;0.0093840501766;0.837715653233;0.106;0.5;1.89632135069;0.0966139374324;-0.553077619004;1.12221255738;../data/OGLEIII/populationII-cepheid/OGLE-LMC-T2CEP-193.dat;239;identity;[];None;popII;ogle;None;None;None;None
240;0.65335753176;-0.768429127421;38.0;2.6732287768;0.199936773463;0.774036154581;0.0;0.0;-3.10246839938;0.39889450449;6.0;0.0433043533823;0.0110350537681;0.369519586497;0.120911884956;-0.00987590042944;1.02524962225;0.0216295658809;0.76859019297;5.56992525045;0.381369759345;2.4658443281;0.885880615215;3.7898597211;15.712;0.353149549299;0.105263157895;0.218438135291;0.351303536999;2.61632411274e-05;0.2755;0.498611619181;0.0188032155216;0.0807171694279;0.0;0.000615493443433;1.08487956744;-0.577863043279;-0.369274501084;19.8390324393;0.00159991484022;0.836382469291;0.00122551991578;0.00120206446804;0.191030471506;0.756792341761;4.42336301931;0.0323695162693;5.36694284511;-2.23726680321e-05;0.315378561604;0.0568368781122;16.8;16.0794406212;-0.616879937443;16.0715;0.590747063347;0.488789223882;1.95703059631;0.0;-2.01852348978;0.0406104992342;1.07896882846;0.544;0.156079854809;2.04397881936;0.109900802875;2.44683669683;1.04787755712;../data/OGLEIII/populationII-cepheid/OGLE-LMC-T2CEP-023.dat;240;identity;[];None;popII;ogle;None;None;None;None
261;0.786982248521;-0.721472897076;39.0;-2.2842861348;0.710536261263;0.755608104211;0.0;0.0;1.99203987548;-1.12778857312;7.0;0.00119946183422;0.0027953347535;0.211351169906;0.0533036039157;0.459986975793;0.0113944265361;0.0107691393282;0.54603459941;4.02439032422;0.283991410199;3.11714835384;0.825908044353;9.96695259609;16.339;0.272761472787;0.179487179487;0.526595957842;0.187339825015;3.37725990376e-05;0.169;0.451683187015;0.0456103549479;0.111296671757;0.0;0.0200847351205;-2.9886516294;3.07453467466;-1.97538916964;97.3166720413;0.000930509572712;1.05491648338;0.000569622648828;0.000282449276375;0.102417729532;0.706617025865;4.05783146585;0.0468260976707;0.111254434054;-3.21737121919e-05;0.192934274951;0.121417611315;17.004;16.5722342924;-0.158535052134;16.622;0.554675051021;0.297776781686;-2.3929703185;0.0;0.723692255427;0.0294929732982;0.77247993868;0.3325;0.615384615385;1.14108600752;0.139544878372;1.13929849037;1.10619066088;../data/OGLEIII/populationII-cepheid/OGLE-LMC-T2CEP-021.dat;261;identity;[];None;popII;ogle;None;None;None;None
262;1.31262939959;-0.519467419978;36.0;1.52151202081;0.235221074537;0.789915703266;0.0;0.0;-1.42464333625;-2.46153801067;21.0;0.00870203721586;0.00248636765708;0.359976976742;0.0366307113963;-0.147737864502;4.34270078538;0.00648105778744;0.804898857632;5.57207655089;0.197823547148;2.91974417244;0.887658075575;3.15156793557;14.852;0.410028501428;0.25;0.427893626646;2.27166479843;0.000107234043124;0.2415;0.316710860779;0.0485493386145;0.154031854087;0.0;0.0105322542147;2.24010583357;-2.5547441458;2.85092495344;3.24743709226;0.000639470973073;0.890434661577;0.00277817597514;0.000470216248546;0.970478517684;0.695345434924;3.82778507057;-0.0473152070613;4.47480362136;1.63182108543e-05;0.30336946773;0.19332558493;15.922;15.2797118437;-3.19431601974;15.2675;0.521049819351;0.466222906106;-1.94468286501;0.0;-0.184105887635;0.0834518847571;0.868120038103;0.535;0.451345755694;2.61362054738;0.23182561705;2.05840662983;1.00869834855;../data/OGLEIII/populationII-cepheid/OGLE-LMC-T2CEP-119.dat;262;identity;[];None;popII;ogle;None;None;None;None
263;1.2311827957;-1.51581234702;90.0;-0.591029720218;0.0607592671143;0.48679073556;0.0;0.0;2.54713300367;-0.519125556782;3.0;0.0144367051329;0.00584534164196;0.240350753822;0.0492806580614;-0.116898484627;7.76323506844;0.00766319314017;0.469776444381;3.68722545908;0.395838931058;-2.54892904399;0.929024408489;3.92368969976;18.203;-0.0535999411403;0.111111111111;0.0890871807069;1.00732651231;4.31435278399e-06;0.186;0.593776161368;0.00179542957933;0.0214121710388;0.0;0.000467652604708;1.73503257121;-2.3930202094;0.520645161163;4.74431962588;0.000920365506953;0.478541796392;0.000232454995079;0.0002256600243;0.827028954448;0.84624138003;7.37025011358;0.0204902455494;9.38689634345;-8.45967074044e-07;0.186176354733;0.097019399047;18.737;18.4445988113;-1.61944877161;18.4635;0.706841547085;0.271159360957;2.38168173909;0.0;-2.43600237058;0.0194258512649;1.00090636964;0.267;0.215053763441;2.24221805122;0.0808229263107;1.22660905575;1.15166711685;../data/OGLEIII/populationII-cepheid/OGLE-LMC-T2CEP-107.dat;263;identity;[];None;popII;ogle;None;None;None;None
264;0.94674556213;1.07324597079;37.0;0.322297158327;1.64482779268;0.870509414235;0.0;0.0;-1.58368078266;-0.599653154272;30.0;0.00967579111482;0.0110896391443;0.371500896592;0.188155576924;1.25910169912;1.39613648031;0.00834259664787;0.790252116703;4.3640784984;0.0983062886326;-3.1231438368;0.826752387703;5.00146877549;14.655;1.19366124789;0.432432432432;0.412207387707;29.7118518874;0.000124758351964;0.169;0.233892760194;0.0348410150285;0.153135414115;0.0;0.00448821825399;1.95847929781;2.7686133153;1.86862221274;0.81317093649;0.00137613854628;0.909608536474;0.000570949651254;0.000655445398548;6.15057492965;0.531032703829;3.67146246654;0.0847672661963;0.226992841527;5.61182560398e-05;0.317933619967;0.26773299271;15.962;15.0446756757;-33.9653063272;14.937;0.345549877467;0.610954855006;1.01354238712;0.0;-0.472371561235;0.0990062726793;1.31986455461;0.6535;1.17455621302;0.688419436721;0.266503455543;1.68830531312;0.854272034374;../data/OGLEIII/populationII-cepheid/OGLE-LMC-T2CEP-025.dat;264;identity;[];None;popII;ogle;None;None;None;None
265;1.68564356436;-1.190988451;17.0;-2.80330364092;0.409316932848;0.938387619683;0.0;0.0;3.06600926893;-0.992343724516;5.0;0.0210897563476;0.00646821372174;0.385589336339;0.0643840973567;-0.313191780306;7.46396156438;0.00187309454947;0.674831287126;4.25368532085;0.271177171898;2.33839102198;0.873975204733;6.98578420231;18.232;-0.33186224963;0.176470588235;0.177626690724;0.806944210313;5.04942333808e-06;0.202;0.445732768988;0.00466374290905;0.0684909577923;0.0;0.0027430603526;-1.65454346249;-1.82549597447;-1.9206895432;16.1507270694;0.00122236713733;0.919052372107;0.000425955162828;0.000219483946115;0.432536824646;0.593265069272;2.69574187514;-0.0617141913921;17.2562453393;-2.0850385574e-05;0.241120667863;0.0261163796462;19.047;18.6619741404;-1.2170999581;18.718;0.523135459222;0.564588018041;-0.00567831401692;0.0;-1.29383806193;0.0246251556323;0.432467372098;0.4075;0.262376237624;2.59838024325;0.0638636842661;1.73252775596;1.07897242685;../data/OGLEIII/populationII-cepheid/OGLE-LMC-T2CEP-167.dat;265;identity;[];None;popII;ogle;None;None;None;None
266;1.69607843137;-1.13586905741;39.0;1.5136296537;0.258449554561;0.822040688381;0.0;0.0;-1.18277846266;-1.6740743146;11.0;0.00252928258324;0.000918905366611;0.0752567241659;0.011366149913;-0.159389291902;3.3817610651;0.00108322684053;0.190591471348;2.60292813643;0.193161367991;-0.569496190945;0.862774186962;2.18592482105;15.775;0.0752343000546;0.205128205128;0.356411793555;1.49151704841;3.718480299e-06;0.051;0.387314976505;0.00729371207975;0.026822384037;0.0;0.00166018401299;2.27725296357;-2.26043846115;-2.37054485711;2.29938374881;0.00037323401866;0.819166547543;9.72561947089e-05;0.000151939147475;0.950656810625;0.706467996875;4.13413754084;-0.00395821152216;3.55728905248;3.4827672765e-05;0.0657972000308;0.157792886653;15.994;15.8803404414;-1.86083643771;15.886;0.515983534366;0.10764349167;-1.50642002617;0.0;-2.23290405005;0.0172945334318;0.952332410712;0.1095;0.754901960784;2.55799082144;0.229807151765;-0.626980579547;1.07744040679;../data/OGLEIII/populationII-cepheid/OGLE-LMC-T2CEP-016.dat;266;identity;[];None;popII;ogle;None;None;None;None
267;0.94;-0.740454531911;27.0;2.77105586505;0.433979510678;0.831482334766;0.0;0.0;-1.36979583644;-1.21220804424;9.0;0.00392195792112;0.00239766922448;0.0768760030001;0.00525538110932;0.618889786142;7.4200025229;0.000197221739569;0.132013862377;0.965273686804;0.27650426388;1.90193071242;0.843445973713;8.31702304675;17.461;0.620961675176;0.481481481481;0.209749551527;0.0723181648372;6.77508115702e-07;0.025;0.573313047081;0.005475437918;0.0161247071525;0.0;0.000539087145848;-3.03188237224;0.246356176981;-0.532417541802;57.5967232897;0.000118746071373;0.849192121491;0.000522705836666;7.83599856592e-05;0.144400975814;0.709275364289;3.60286323874;0.0112489443326;51.3847117794;-1.09094914715e-06;0.0563692509744;0.0814796120448;17.672;17.5383131873;-0.0526002789333;17.511;0.64493853068;0.137815918927;2.33588962387;0.0;-1.73529081275;0.0088774480676;1.13868079507;0.1055;0.78;1.01965986825;0.115477492601;-0.775706079244;1.11708608692;../data/OGLEIII/populationII-cepheid/OGLE-LMC-T2CEP-063.dat;267;identity;[];None;popII;ogle;None;None;None;None
